Date,SRAD,TMAX,TMIN,RAIN,Dew Pt,WIND,ET
1/01/1997,26,29.5,13,0,-99,-99,11
2/01/1997,29,32,13,0,-99,-99,8.8
3/01/1997,25,34,16.5,0,-99,-99,10.2
4/01/1997,28,37,18,0,-99,-99,11.6
5/01/1997,28,37.5,21.5,0,-99,-99,14.4
6/01/1997,27,37,23.5,0,-99,-99,13.2
7/01/1997,31,25,11,0,-99,-99,9.4
8/01/1997,30,27.5,11,0,-99,-99,9
9/01/1997,29,32,14,0,-99,-99,10.8
10/01/1997,19,32.5,16.5,0,-99,-99,11.6
11/01/1997,25,32.5,16,0,-99,-99,11.4
12/01/1997,18,32,19.5,0,-99,-99,10.2
13/01/1997,23,34,20,0,-99,-99,12.8
14/01/1997,26,33.5,21,0,-99,-99,11.8
15/01/1997,19,25.5,20,5.7,-99,-99,6.6
16/01/1997,31,28,13,0,-99,-99,9.8
17/01/1997,31,30.5,12.5,0,-99,-99,9.6
18/01/1997,31,33.5,14,0,-99,-99,9.8
19/01/1997,30,39.5,18,0,-99,-99,10.4
20/01/1997,25,40,24.5,0,-99,-99,18.2
21/01/1997,27,39,27.5,0,-99,-99,13
22/01/1997,15,24,14,6.4,-99,-99,4
23/01/1997,30,27,14,0.1,-99,-99,5
24/01/1997,29,28.5,13,0,-99,-99,9.4
25/01/1997,30,32,13.5,0,-99,-99,8
26/01/1997,21,34.5,16.5,0,-99,-99,12.6
27/01/1997,23,36,25.5,1,-99,-99,11.2
28/01/1997,25,29.5,17,0.1,-99,-99,9.8
29/01/1997,30,30.5,15,0,-99,-99,8.2
30/01/1997,29,35,16,0,-99,-99,9
31/01/1997,26,37.5,21.5,0,-99,-99,10.6
1/02/1997,28,38,21.5,0,-99,-99,12.6
2/02/1997,29,36.5,17,0,-99,-99,12
3/02/1997,29,39,19,0,-99,-99,10.6
4/02/1997,24,39.5,23.5,0,-99,-99,13.4
5/02/1997,26,40,24.5,0,-99,-99,13.6
6/02/1997,16,38.5,28,0.7,-99,-99,12.6
7/02/1997,13,28.5,22.5,8.2,-99,-99,4.8
8/02/1997,17,28.5,23,0.7,-99,-99,3.4
9/02/1997,19,29,22.5,5,-99,-99,6.4
10/02/1997,23,29,17.5,18.4,-99,-99,8.6
11/02/1997,25,28,15.5,0,-99,-99,7.2
12/02/1997,26,32.5,16,0,-99,-99,6.4
13/02/1997,22,35,18,0,-99,-99,8
14/02/1997,26,37,21,0,-99,-99,10.2
15/02/1997,25,39,22.5,0,-99,-99,10.2
16/02/1997,23,38.5,21.5,0,-99,-99,12.6
17/02/1997,27,39.5,21,0,-99,-99,11.6
18/02/1997,25,39.5,23,0,-99,-99,10.4
19/02/1997,25,39,23,0,-99,-99,11
20/02/1997,26,40,24,0,-99,-99,11
21/02/1997,21,40,24.5,0,-99,-99,11.2
22/02/1997,25,43,25,0,-99,-99,14.8
23/02/1997,20,36.5,21,0,-99,-99,8.8
24/02/1997,25,31,19,0,-99,-99,11.8
25/02/1997,27,29.5,12.5,0,-99,-99,10
26/02/1997,26,29,13,0,-99,-99,9.4
27/02/1997,26,29,13.5,0,-99,-99,7.4
28/02/1997,26,32.5,12,0,-99,-99,7.6
1/03/1997,21,27.5,17,0,-99,-99,6.8
2/03/1997,26,29,15,0,-99,-99,7.6
3/03/1997,25,30,14,0,-99,-99,8.6
4/03/1997,24,25.5,15.5,0,-99,-99,9.4
5/03/1997,25,27,10,0,-99,-99,7.6
6/03/1997,19,29.5,12.5,0,-99,-99,6.6
7/03/1997,23,32.5,16.5,0,-99,-99,7
8/03/1997,25,29.5,19,0,-99,-99,10.2
9/03/1997,25,25,11.5,0,-99,-99,8.2
10/03/1997,25,25.5,10,0,-99,-99,6.2
11/03/1997,24,29.5,10,0,-99,-99,7.2
12/03/1997,23,32,12,0,-99,-99,9.6
13/03/1997,24,22.5,7.5,0,-99,-99,6.4
14/03/1997,24,25.5,10,0,-99,-99,6.6
15/03/1997,23,24.5,10,0,-99,-99,6.2
16/03/1997,23,25.5,11,0,-99,-99,5.6
17/03/1997,23,27.5,10,0,-99,-99,6.6
18/03/1997,19,34.5,13.5,0,-99,-99,8.8
19/03/1997,21,26.5,15,0,-99,-99,7.2
20/03/1997,19,24.5,11,0,-99,-99,6.2
21/03/1997,17,24,11.5,0,-99,-99,5.2
22/03/1997,21,25,11,0,-99,-99,6.4
23/03/1997,20,21,12,0,-99,-99,5.6
24/03/1997,19,22.5,12,0,-99,-99,5.4
25/03/1997,22,24,7.5,0,-99,-99,3.8
26/03/1997,22,28,10.5,0,-99,-99,6.4
27/03/1997,18,32,11.5,0,-99,-99,7.8
28/03/1997,22,21,6,0,-99,-99,5.2
29/03/1997,18,21.5,6.5,0,-99,-99,4.8
30/03/1997,21,23,7.5,0,-99,-99,5.2
31/03/1997,21,22,8.5,0,-99,-99,5.4
1/04/1997,13,22.5,6,0,-99,-99,4
2/04/1997,12,28,10,0,-99,-99,6.6
3/04/1997,18,22.5,6.5,0,-99,-99,5.4
4/04/1997,20,23,7,0,-99,-99,4.6
5/04/1997,17,23.5,8,0,-99,-99,4
6/04/1997,17,24,12,0,-99,-99,6
7/04/1997,16,18,7.5,0,-99,-99,5.2
8/04/1997,20,19.5,4.5,0,-99,-99,4.4
9/04/1997,20,21,6,0,-99,-99,3.8
10/04/1997,19,22.5,6.5,0,-99,-99,3.6
11/04/1997,19,24,6,0,-99,-99,4.2
12/04/1997,19,27.5,6.5,0,-99,-99,4.8
13/04/1997,15,31.5,9.5,0,-99,-99,5
14/04/1997,19,24,11,0,-99,-99,5.8
15/04/1997,19,21,8,0,-99,-99,4
16/04/1997,19,22,5.5,0,-99,-99,3.4
17/04/1997,17,22.5,4,0,-99,-99,4.2
18/04/1997,14,22,8.5,0,-99,-99,3.2
19/04/1997,17,23,5.5,0,-99,-99,3.6
20/04/1997,15,25,9,0,-99,-99,4.6
21/04/1997,12,29,12.5,0,-99,-99,5.6
22/04/1997,11,28.5,13.5,0,-99,-99,4.2
23/04/1997,13,30.5,14.5,0,-99,-99,7.2
24/04/1997,11,22,13.5,0,-99,-99,3.4
25/04/1997,17,21,6.5,0,-99,-99,2.8
26/04/1997,17,23.5,4.5,0,-99,-99,3.8
27/04/1997,17,25.5,6.5,0,-99,-99,4.8
28/04/1997,12,28,7.5,0,-99,-99,4.8
29/04/1997,10,28.5,13.5,0,-99,-99,4
30/04/1997,10,29,12,0,-99,-99,5.2
1/05/1997,9,27,13.5,0,-99,-99,5
2/05/1997,6,27.5,18,0,-99,-99,3.6
3/05/1997,6,22,16.5,0,-99,-99,2.2
4/05/1997,9,21.5,16.5,0.3,-99,-99,1.6
5/05/1997,15,19.5,6.5,0.7,-99,-99,2.8
6/05/1997,5,15,10,1.7,-99,-99,1
7/05/1997,14,16,7.5,4.2,-99,-99,2.6
8/05/1997,10,15.5,2,0,-99,-99,2.2
9/05/1997,15,15,5,0.4,-99,-99,3.2
10/05/1997,15,16,3,0,-99,-99,2.4
11/05/1997,15,18,5,0,-99,-99,2.8
12/05/1997,12,16,4,0,-99,-99,2.4
13/05/1997,14,16.5,3.5,0,-99,-99,2
14/05/1997,9,17,2.5,0,-99,-99,1.8
15/05/1997,9,18,7.5,0,-99,-99,2
16/05/1997,6,17,10.5,0,-99,-99,1.6
17/05/1997,8,20,12.5,0,-99,-99,3
18/05/1997,10,17.5,4,0,-99,-99,1.4
19/05/1997,10,18,8,0,-99,-99,1.8
20/05/1997,8,18.5,7,0,-99,-99,1.8
21/05/1997,6,19,11.5,0,-99,-99,1
22/05/1997,8,17.5,12,0.4,-99,-99,0.8
23/05/1997,8,17,12,9.4,-99,-99,0.6
24/05/1997,12,19.5,6.5,0.2,-99,-99,2
25/05/1997,10,20,5.5,0,-99,-99,2.6
26/05/1997,10,21.5,9,0.1,-99,-99,1.8
27/05/1997,12,20,6,1.2,-99,-99,2.4
28/05/1997,10,20,8.5,0,-99,-99,3.2
29/05/1997,10,16,10,0.5,-99,-99,1.6
30/05/1997,12,14,1.5,0,-99,-99,1.4
31/05/1997,13,14,-0.5,0,-99,-99,1.6
1/06/1997,12,13.5,-1.5,0,-99,-99,1.2
2/06/1997,8,14.5,1,0,-99,-99,2
3/06/1997,8,18,4,0,-99,-99,1.6
4/06/1997,12,21.5,4.5,0,-99,-99,5.6
5/06/1997,11,24.5,9,0,-99,-99,4.2
6/06/1997,11,19,7.5,0,-99,-99,4.4
7/06/1997,11,17.5,3,0,-99,-99,2
8/06/1997,9,16.5,5.5,0.3,-99,-99,1.4
9/06/1997,12,16.5,2.5,0,-99,-99,2.2
10/06/1997,7,16,4,0,-99,-99,1.2
11/06/1997,7,18.5,7.5,0,-99,-99,3
12/06/1997,5,17,9,0,-99,-99,1.4
13/06/1997,9,13.5,10,2.8,-99,-99,1.6
14/06/1997,10,14.5,2.5,2.3,-99,-99,0.8
15/06/1997,12,13.5,3,0.2,-99,-99,2
16/06/1997,10,13,1.5,0,-99,-99,1.8
17/06/1997,7,13.5,4.5,0,-99,-99,0.8
18/06/1997,12,14.5,2,0,-99,-99,1.8
19/06/1997,12,16,0.5,0,-99,-99,1.2
20/06/1997,12,17.5,2,0,-99,-99,1.6
21/06/1997,6,15.5,4,0,-99,-99,1.2
22/06/1997,10,17,6.5,4.1,-99,-99,1.6
23/06/1997,9,16,7,0,-99,-99,0.8
24/06/1997,9,15,4.5,0,-99,-99,1.4
25/06/1997,11,13,1.5,0.5,-99,-99,1.8
26/06/1997,10,15.5,3,0,-99,-99,1.6
27/06/1997,7,16.5,5,0,-99,-99,1.6
28/06/1997,10,16.5,5.5,0,-99,-99,1.8
29/06/1997,12,16.5,6.5,0,-99,-99,2
30/06/1997,11,16,4.5,0,-99,-99,1.4
1/07/1997,9,15,6,0.1,-99,-99,0.8
2/07/1997,12,14.5,5,0.1,-99,-99,1.6
3/07/1997,10,15,1,0,-99,-99,1.8
4/07/1997,12,14,1,0,-99,-99,1.4
5/07/1997,12,15,-0.5,0,-99,-99,1
6/07/1997,12,16.5,0.5,0,-99,-99,1.6
7/07/1997,11,18.5,4,0,-99,-99,3.2
8/07/1997,8,17.5,7.5,0,-99,-99,2.4
9/07/1997,12,13.5,2,0,-99,-99,2
10/07/1997,10,10.5,0,0,-99,-99,1.6
11/07/1997,11,11.5,1,0,-99,-99,1.8
12/07/1997,9,13,0,0,-99,-99,1.4
13/07/1997,11,14,0.5,0,-99,-99,1.8
14/07/1997,10,13,-0.5,0,-99,-99,2.2
15/07/1997,10,13.5,4,2,-99,-99,1.6
16/07/1997,11,15.5,1.5,0,-99,-99,2
17/07/1997,9,14,4,0,-99,-99,2.2
18/07/1997,12,14,2.5,0,-99,-99,1.6
19/07/1997,12,13.5,0.5,0,-99,-99,1.6
20/07/1997,11,14,1,0,-99,-99,2.2
21/07/1997,13,15,1,0,-99,-99,1.8
22/07/1997,8,17.5,4,0,-99,-99,2
23/07/1997,10,15.5,8.5,0,-99,-99,2.2
24/07/1997,11,12,1.5,0,-99,-99,1.8
25/07/1997,10,17.5,0.5,0,-99,-99,3
26/07/1997,9,19.5,6.5,0,-99,-99,2.6
27/07/1997,13,16,4,0.7,-99,-99,2
28/07/1997,12,17,4.5,0,-99,-99,2.2
29/07/1997,14,14,1,0,-99,-99,1.6
30/07/1997,15,13.5,-1.5,0,-99,-99,2
31/07/1997,11,15,-1.5,0,-99,-99,2
1/08/1997,12,13,-1.5,0,-99,-99,2
2/08/1997,10,13.5,-2,0,-99,-99,1.2
3/08/1997,9,13,-2,0,-99,-99,1
4/08/1997,13,17.5,1.5,0,-99,-99,2.2
5/08/1997,11,19.5,4,0,-99,-99,4.8
6/08/1997,6,18,8,0,-99,-99,2.4
7/08/1997,8,15,8,13.1,-99,-99,2.4
8/08/1997,10,13,5,8.4,-99,-99,1.2
9/08/1997,11,13,1,0.1,-99,-99,1.6
10/08/1997,15,18,4.5,0,-99,-99,4.6
11/08/1997,7,14,8,13.6,-99,-99,2.2
12/08/1997,10,14.5,6,3.9,-99,-99,1.6
13/08/1997,10,14.5,7,0,-99,-99,2.2
14/08/1997,10,15.5,10,0,-99,-99,1.4
15/08/1997,17,18,3.5,0,-99,-99,3.4
16/08/1997,17,22.5,7.5,0,-99,-99,5.2
17/08/1997,15,17,6.5,0,-99,-99,4
18/08/1997,14,15.5,2.5,0,-99,-99,2.6
19/08/1997,10,14.5,3.5,0,-99,-99,1.8
20/08/1997,15,16,3,0,-99,-99,2.8
21/08/1997,17,16,0.5,0,-99,-99,2.6
22/08/1997,18,18.5,1.5,0,-99,-99,3.2
23/08/1997,13,16.5,6,0,-99,-99,2.6
24/08/1997,16,13,1,1.2,-99,-99,2.8
25/08/1997,10,11.5,-0.5,0,-99,-99,2
26/08/1997,11,14,4,0,-99,-99,2
27/08/1997,11,15,3,0,-99,-99,1.6
28/08/1997,15,19.5,3,0,-99,-99,3.6
29/08/1997,11,21,8,0,-99,-99,4.4
30/08/1997,7,20.5,11.5,0.1,-99,-99,3.4
31/08/1997,17,21,8.5,2.2,-99,-99,3.2
1/09/1997,8,14.5,11.5,0.2,-99,-99,2.4
2/09/1997,12,17,11.5,18.2,-99,-99,2.2
3/09/1997,11,18,8,1.2,-99,-99,2.2
4/09/1997,15,19,6,3.6,-99,-99,2.8
5/09/1997,16,17.5,7,0.3,-99,-99,2.6
6/09/1997,13,18,4,1.4,-99,-99,4
7/09/1997,14,21,9.5,0.6,-99,-99,3.8
8/09/1997,13,17.5,9,5.3,-99,-99,2.8
9/09/1997,18,19,6,0,-99,-99,2.4
10/09/1997,18,20.5,5.5,0,-99,-99,4
11/09/1997,21,17,5.5,0,-99,-99,3
12/09/1997,20,19,4,0,-99,-99,2.6
13/09/1997,15,24,6,0,-99,-99,3.4
14/09/1997,10,21,12.5,0.6,-99,-99,3.4
15/09/1997,13,17.5,11.5,3.5,-99,-99,2.4
16/09/1997,17,17.5,6.5,0,-99,-99,3.4
17/09/1997,15,17.5,5.5,0,-99,-99,2.8
18/09/1997,14,21,9.5,0,-99,-99,3.6
19/09/1997,11,17,11.5,12.2,-99,-99,1.6
20/09/1997,15,19.5,10.5,2.5,-99,-99,3
21/09/1997,18,18.5,8,0,-99,-99,3
22/09/1997,19,19.5,7.5,0,-99,-99,3
23/09/1997,20,20,5.5,0,-99,-99,4.2
24/09/1997,21,19.5,5.5,0,-99,-99,4.8
25/09/1997,17,21,5.5,0,-99,-99,4.6
26/09/1997,18,21,10.5,0.3,-99,-99,4.4
27/09/1997,17,20.5,9.5,0,-99,-99,4.6
28/09/1997,14,18.5,8,0.6,-99,-99,3.4
29/09/1997,23,18.5,3,1.2,-99,-99,3.6
30/09/1997,18,21.5,3.5,0,-99,-99,5.8
1/10/1997,23,29,11.5,0,-99,-99,7.6
2/10/1997,13,24,14.5,0,-99,-99,5.8
3/10/1997,21,19,7.5,0,-99,-99,6
4/10/1997,15,18.5,3,0,-99,-99,3.8
5/10/1997,24,22,7,0,-99,-99,6.8
6/10/1997,19,20,6.5,0,-99,-99,4
7/10/1997,9,15,12,2.2,-99,-99,1.6
8/10/1997,20,23,8,0.1,-99,-99,5.4
9/10/1997,26,29,7.5,0,-99,-99,6.8
10/10/1997,17,31,15.5,0,-99,-99,9.4
11/10/1997,26,27.5,14,0,-99,-99,10.4
12/10/1997,23,21,8.5,0,-99,-99,6.4
13/10/1997,23,22,5,0,-99,-99,5
14/10/1997,26,27,9.5,0,-99,-99,8.2
15/10/1997,26,20.5,5,0,-99,-99,6
16/10/1997,23,23.5,6.5,0,-99,-99,8
17/10/1997,18,19.5,5.5,0,-99,-99,5.4
18/10/1997,25,19.5,5,0,-99,-99,5.8
19/10/1997,26,19.5,6.5,0,-99,-99,5.2
20/10/1997,24,21.5,6.5,0,-99,-99,6.2
21/10/1997,27,25,6.5,0,-99,-99,7.4
22/10/1997,27,25,8.5,0,-99,-99,5.4
23/10/1997,28,29.5,9.5,0,-99,-99,5.8
24/10/1997,24,32,11.5,0,-99,-99,7
25/10/1997,22,34,16,0,-99,-99,10
26/10/1997,19,37.5,18,0,-99,-99,10
27/10/1997,23,29,13.5,0,-99,-99,7.2
28/10/1997,19,31.5,13.5,0,-99,-99,6
29/10/1997,28,27.5,15,1,-99,-99,8.4
30/10/1997,18,31.5,17.5,0,-99,-99,5.2
31/10/1997,13,17,16,10,-99,-99,3.4
1/11/1997,22,19,7.5,6.3,-99,-99,4.4
2/11/1997,22,21,8,0,-99,-99,4.2
3/11/1997,25,22.5,9,0,-99,-99,6.4
4/11/1997,29,23,8.5,0,-99,-99,6.8
5/11/1997,29,28.5,9.5,0,-99,-99,7.8
6/11/1997,26,33.5,13,0,-99,-99,7.6
7/11/1997,21,34,15.5,0,-99,-99,10.4
8/11/1997,22,30,15.5,0,-99,-99,8.4
9/11/1997,18,31.5,13,0,-99,-99,8
10/11/1997,21,34.5,18.5,1.6,-99,-99,7.2
11/11/1997,21,26.5,14,1,-99,-99,6.4
12/11/1997,29,25.5,13.5,0,-99,-99,7.6
13/11/1997,14,31,12.5,0,-99,-99,5.2
14/11/1997,18,25.5,17,2.5,-99,-99,7
15/11/1997,17,21.5,12.5,0,-99,-99,5.8
16/11/1997,29,24,9,0,-99,-99,8.8
17/11/1997,29,21,7,0,-99,-99,5.8
18/11/1997,27,22,8,0,-99,-99,8.8
19/11/1997,30,26.5,9,0,-99,-99,8.6
20/11/1997,30,29,10.5,0,-99,-99,9
21/11/1997,30,33,13,0,-99,-99,9.8
22/11/1997,30,37,15.5,0,-99,-99,13.8
23/11/1997,23,36.5,21,0,-99,-99,10.4
24/11/1997,30,37,16.5,0,-99,-99,10.2
25/11/1997,29,43.5,21.5,0,-99,-99,16.8
26/11/1997,23,42.5,27,0,-99,-99,13.6
27/11/1997,25,43,25,0.1,-99,-99,16.4
28/11/1997,31,30.5,15.5,1.9,-99,-99,9.2
29/11/1997,14,33.5,18.5,0,-99,-99,9
30/11/1997,27,28,13,0,-99,-99,8.4
1/12/1997,27,31,13.5,0,-99,-99,12
2/12/1997,31,30,15,0,-99,-99,10.6
3/12/1997,31,27,11,0,-99,-99,8
4/12/1997,27,32,12,0,-99,-99,10.8
5/12/1997,19,34.5,21.5,0,-99,-99,9.6
6/12/1997,19,28.5,18.5,0,-99,-99,5.8
7/12/1997,27,32,17.5,0,-99,-99,9.2
8/12/1997,19,31,18.5,0,-99,-99,6.8
9/12/1997,26,32,17.5,0,-99,-99,11
10/12/1997,31,31.5,12.5,0,-99,-99,9.6
11/12/1997,29,36.5,16,0,-99,-99,11.6
12/12/1997,29,37,18.5,0,-99,-99,12.8
13/12/1997,22,37,18.5,0,-99,-99,7.8
14/12/1997,30,27,14.5,1.6,-99,-99,10.4
15/12/1997,30,27.5,11,0.1,-99,-99,9.8
16/12/1997,30,29.5,11,0,-99,-99,9
17/12/1997,20,33.5,14.5,0,-99,-99,8.8
18/12/1997,15,23.5,18,1.3,-99,-99,4.8
19/12/1997,29,26.5,13,4.8,-99,-99,8.2
20/12/1997,30,34.5,12,0,-99,-99,9.8
21/12/1997,32,32,19,0,-99,-99,13.2
22/12/1997,28,27,15.5,0,-99,-99,10.6
23/12/1997,32,28.5,12,0,-99,-99,10.6
24/12/1997,31,31,14,0,-99,-99,8.6
25/12/1997,32,36,16,0,-99,-99,13.2
26/12/1997,32,28.5,15,0,-99,-99,11.2
27/12/1997,32,27.5,12,0,-99,-99,11
28/12/1997,32,31.5,12,0,-99,-99,9
29/12/1997,28,37.5,15,0,-99,-99,12.6
30/12/1997,32,37,18,0,-99,-99,11.2
31/12/1997,21,38.5,17,0,-99,-99,12.2
1/01/1998,31,40.5,19.5,0,-99,-99,13.8
2/01/1998,23,35.5,25.5,0,-99,-99,12.2
3/01/1998,28,30,15.5,0,-99,-99,10.2
4/01/1998,29,33.5,14,0,-99,-99,10.4
5/01/1998,22,31,17,0,-99,-99,11.4
6/01/1998,13,25.5,17,0,-99,-99,3.8
7/01/1998,18,27.5,14.5,10,-99,-99,5.8
8/01/1998,19,31,16.5,0.1,-99,-99,8
9/01/1998,18,25,18.5,15.3,-99,-99,3.4
10/01/1998,19,30,18.5,0,-99,-99,4.8
11/01/1998,25,32.5,20,0,-99,-99,7.6
12/01/1998,21,36.5,22,1.9,-99,-99,9.6
13/01/1998,23,36,22.5,8.5,-99,-99,14.2
14/01/1998,28,36,22.5,0,-99,-99,10
15/01/1998,31,31,16,0.1,-99,-99,10.4
16/01/1998,31,35,17,0,-99,-99,9.2
17/01/1998,28,44,20.5,0,-99,-99,16.8
18/01/1998,22,28.5,16.5,0,-99,-99,9.2
19/01/1998,31,32,16,0,-99,-99,11.2
20/01/1998,29,30,13.5,0,-99,-99,9
21/01/1998,30,34,16,0,-99,-99,8.8
22/01/1998,18,36,19,0,-99,-99,10.6
23/01/1998,26,29,15.5,0,-99,-99,8.2
24/01/1998,24,28,15,0,-99,-99,9
25/01/1998,26,27,13,0,-99,-99,9.4
26/01/1998,29,30,13,0,-99,-99,9.6
27/01/1998,30,33,15,0,-99,-99,10.6
28/01/1998,25,25.5,15,0,-99,-99,10.8
29/01/1998,29,26.5,10.5,0,-99,-99,8
30/01/1998,29,30,12,0,-99,-99,8.2
31/01/1998,28,36.5,15,0,-99,-99,11.4
1/02/1998,23,41,21,0,-99,-99,13.8
2/02/1998,18,38,23.5,0,-99,-99,9.8
3/02/1998,29,30.5,15,0,-99,-99,9.2
4/02/1998,28,35,15,0,-99,-99,9.6
5/02/1998,18,32,19.5,0,-99,-99,9.2
6/02/1998,28,34.5,19,0,-99,-99,8.8
7/02/1998,13,29,20.5,0,-99,-99,4.2
8/02/1998,26,22.5,12,13.9,-99,-99,7
9/02/1998,29,26,11.5,0,-99,-99,6.4
10/02/1998,27,32,14,0,-99,-99,9.8
11/02/1998,18,31.5,17.5,0,-99,-99,8.2
12/02/1998,27,35.5,14,0,-99,-99,10.6
13/02/1998,24,29.5,15,0,-99,-99,8
14/02/1998,27,32.5,14.5,0,-99,-99,6.8
15/02/1998,24,30.5,15,0,-99,-99,8.8
16/02/1998,25,23,13,0.9,-99,-99,9.2
17/02/1998,28,25,9,0,-99,-99,7.4
18/02/1998,26,32.5,13,0,-99,-99,9.6
19/02/1998,28,38,16,0,-99,-99,14
20/02/1998,17,26.5,15,0,-99,-99,8.6
21/02/1998,27,28.5,10.5,0,-99,-99,8.4
22/02/1998,26,29.5,13,0,-99,-99,9
23/02/1998,27,29.5,12,0,-99,-99,7.6
24/02/1998,26,35,12.5,0,-99,-99,9.2
25/02/1998,24,41,18.5,0,-99,-99,11.8
26/02/1998,25,42,21,0,-99,-99,14.6
27/02/1998,22,28,18,0,-99,-99,11.2
28/02/1998,26,27.5,11,0,-99,-99,9.2
1/03/1998,26,29.5,12,0,-99,-99,7.8
2/03/1998,26,34.5,13.5,0,-99,-99,7.4
3/03/1998,22,38,16.5,0,-99,-99,10.4
4/03/1998,15,34.5,19,0,-99,-99,9.8
5/03/1998,24,24.5,12,0,-99,-99,7.4
6/03/1998,18,26,10.5,0,-99,-99,8
7/03/1998,25,27,11.5,0,-99,-99,9.4
8/03/1998,25,28,11,0,-99,-99,6.6
9/03/1998,25,32,12.5,0,-99,-99,6.8
10/03/1998,25,35,14,0,-99,-99,9.2
11/03/1998,24,39.5,17,0,-99,-99,13.6
12/03/1998,19,41.5,23.5,0,-99,-99,13.4
13/03/1998,20,33.5,23,0,-99,-99,8.6
14/03/1998,15,25,16,0,-99,-99,7.8
15/03/1998,9,19,13,0,-99,-99,1.8
16/03/1998,21,24.5,9,0,-99,-99,6.6
17/03/1998,23,27,10.5,0,-99,-99,6
18/03/1998,23,28,11.5,0,-99,-99,5.8
19/03/1998,23,31,11,0,-99,-99,5.8
20/03/1998,23,33.5,13,0,-99,-99,8
21/03/1998,23,35.5,14,0,-99,-99,9
22/03/1998,21,39.5,17.5,0,-99,-99,10.2
23/03/1998,14,25,17.5,0,-99,-99,4.6
24/03/1998,21,21,8.5,1.8,-99,-99,6
25/03/1998,22,24,7.5,0,-99,-99,6.2
26/03/1998,21,27,10,0,-99,-99,5.6
27/03/1998,19,31,12.5,0,-99,-99,7.6
28/03/1998,19,25.5,12,0,-99,-99,6.6
29/03/1998,21,23.5,9,0,-99,-99,6.2
30/03/1998,19,24.5,11.5,0,-99,-99,4.4
31/03/1998,16,24,9,0,-99,-99,6
1/04/1998,19,20,7.5,0,-99,-99,6
2/04/1998,21,22,5.5,0,-99,-99,5
3/04/1998,20,23,7.5,0,-99,-99,4.2
4/04/1998,20,25.5,8.5,0,-99,-99,3.8
5/04/1998,20,28,8.5,0,-99,-99,5.4
6/04/1998,20,30,9.5,0,-99,-99,5.4
7/04/1998,15,32.5,11,0,-99,-99,7.2
8/04/1998,11,26.5,14,0,-99,-99,5.6
9/04/1998,16,19,11.5,0,-99,-99,5
10/04/1998,18,20.5,6,0,-99,-99,4.4
11/04/1998,9,21.5,6,0,-99,-99,3.4
12/04/1998,7,17.5,13,1.6,-99,-99,1.6
13/04/1998,12,18.5,12.5,4.5,-99,-99,3.8
14/04/1998,19,18,5,0,-99,-99,3.2
15/04/1998,19,20.5,5.5,0,-99,-99,4
16/04/1998,18,23.5,7,0,-99,-99,4.4
17/04/1998,18,21.5,8.5,0,-99,-99,3.8
18/04/1998,18,23.5,5,0,-99,-99,4.4
19/04/1998,7,24,12,0,-99,-99,2.8
20/04/1998,10,24,16.5,11.5,-99,-99,3
21/04/1998,6,19.5,13.5,0,-99,-99,2
22/04/1998,16,17.5,7,1,-99,-99,3.4
23/04/1998,16,18.5,5,0,-99,-99,2.2
24/04/1998,13,21,6.5,0,-99,-99,3
25/04/1998,11,16,11,0.4,-99,-99,3.6
26/04/1998,10,17.5,9,0.5,-99,-99,2.8
27/04/1998,11,17,10,0,-99,-99,2.2
28/04/1998,14,21.5,6,0,-99,-99,2.8
29/04/1998,8,21,12,0.8,-99,-99,3
30/04/1998,14,21,8,0.6,-99,-99,3.2
1/05/1998,12,19,9.5,0,-99,-99,4
2/05/1998,16,18,4.5,0,-99,-99,2.8
3/05/1998,14,20.5,6.5,0,-99,-99,2
4/05/1998,14,21,9,0.2,-99,-99,2.4
5/05/1998,15,20.5,7,0,-99,-99,3.2
6/05/1998,11,21.5,4.5,0,-99,-99,3
7/05/1998,8,16,6,0.1,-99,-99,2.4
8/05/1998,13,16,2,0,-99,-99,3
9/05/1998,13,16.5,3.5,0,-99,-99,2
10/05/1998,9,18,3,0,-99,-99,3.6
11/05/1998,5,17.5,9,0,-99,-99,1.8
12/05/1998,9,21.5,11.5,0,-99,-99,2.4
13/05/1998,13,24,9,0,-99,-99,3.4
14/05/1998,7,22,14,0.6,-99,-99,2
15/05/1998,12,25,13.5,0.1,-99,-99,2.4
16/05/1998,12,24,11,0,-99,-99,2.4
17/05/1998,14,22.5,10,0,-99,-99,2.4
18/05/1998,14,23.5,8.5,0,-99,-99,2.8
19/05/1998,11,24.5,4,0,-99,-99,3.8
20/05/1998,14,16,8,0.2,-99,-99,3
21/05/1998,14,15.5,0.5,0,-99,-99,1.8
22/05/1998,9,18,3,0,-99,-99,2
23/05/1998,12,16.5,8.5,0,-99,-99,3.2
24/05/1998,6,14.5,8,0,-99,-99,2.6
25/05/1998,10,15,9,0,-99,-99,2
26/05/1998,11,18,1,0,-99,-99,1.8
27/05/1998,9,20,5.5,0,-99,-99,2.4
28/05/1998,11,21.5,3.5,0,-99,-99,3
29/05/1998,11,23,5,0,-99,-99,2.8
30/05/1998,7,19,9.5,0,-99,-99,2
31/05/1998,7,20,11,0,-99,-99,2.2
1/06/1998,10,21,5,0,-99,-99,1.6
2/06/1998,8,19,5.5,0,-99,-99,1.4
3/06/1998,11,21,7,0,-99,-99,2
4/06/1998,12,23,6.5,0,-99,-99,3.8
5/06/1998,9,25,9,0,-99,-99,3
